TOW [s],WNc [w],CD,StringLn,ASCIIString
---------------------------------------
180660.000,1959,COM2,65,0R0,Dm=100D,Sm=2.0M,Ta=18.4C,Ua=86.7P,Pa=1.0044B,Rc=0.00M,Hc=0.0M
180720.000,1959,COM2,65,0R0,Dm=077D,Sm=1.5M,Ta=18.3C,Ua=87.5P,Pa=1.0044B,Rc=0.00M,Hc=0.0M
180780.000,1959,COM2,65,0R0,Dm=120D,Sm=0.8M,Ta=18.3C,Ua=87.3P,Pa=1.0045B,Rc=0.00M,Hc=0.0M
180840.000,1959,COM2,65,0R0,Dm=118D,Sm=0.7M,Ta=18.3C,Ua=87.3P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
180900.000,1959,COM2,65,0R0,Dm=123D,Sm=2.1M,Ta=18.3C,Ua=86.7P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
180960.000,1959,COM2,65,0R0,Dm=135D,Sm=0.5M,Ta=18.3C,Ua=86.8P,Pa=1.0047B,Rc=0.00M,Hc=0.0M
181020.000,1959,COM2,65,0R0,Dm=130D,Sm=1.7M,Ta=18.3C,Ua=86.6P,Pa=1.0047B,Rc=0.00M,Hc=0.0M
181080.000,1959,COM2,65,0R0,Dm=105D,Sm=1.9M,Ta=18.3C,Ua=86.7P,Pa=1.0047B,Rc=0.00M,Hc=0.0M
181140.000,1959,COM2,65,0R0,Dm=118D,Sm=1.7M,Ta=18.3C,Ua=86.6P,Pa=1.0047B,Rc=0.00M,Hc=0.0M
181200.000,1959,COM2,65,0R0,Dm=108D,Sm=1.1M,Ta=18.3C,Ua=87.0P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
181260.000,1959,COM2,65,0R0,Dm=093D,Sm=2.6M,Ta=18.3C,Ua=86.5P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
181320.000,1959,COM2,65,0R0,Dm=076D,Sm=1.9M,Ta=18.3C,Ua=87.1P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
